date,time,weekDay,latitude,longitude,temperature,power
2020-04-22,10:08:36,Wednesday,-36.854690549703044,174.76659405725877,22.4,0.99
2020-04-22,10:08:48,Wednesday,-36.854774075766585,174.76664241423836,22.6,0.99
2020-04-22,10:09:00,Wednesday,-36.85473198231647,174.7666348310195,22.4,0.99
2020-04-22,10:09:12,Wednesday,-36.85477999339459,174.76654197843948,22.3,0.99
2020-04-22,10:09:24,Wednesday,-36.85483135132277,174.76647379114584,22.5,0.99
2020-04-22,10:09:36,Wednesday,-36.85483934577413,174.76655188493893,22.6,0.99
2020-04-22,10:09:48,Wednesday,-36.8547745404249,174.7665525886306,22.3,0.99
2020-04-22,10:10:00,Wednesday,-36.854811108542755,174.76645522489383,22.5,0.99
2020-04-22,10:10:12,Wednesday,-36.85480732892865,174.76647429227626,22.6,0.99
2020-04-22,10:10:24,Wednesday,-36.854815103920636,174.76647610042156,22.3,0.99
2020-04-22,10:10:36,Wednesday,-36.85474772778998,174.76648748484408,22.0,0.99
2020-04-22,10:10:48,Wednesday,-36.85470355483219,174.76640606185651,22.4,0.99
2020-04-22,10:11:00,Wednesday,-36.85460448028833,174.76640884049493,22.3,0.99
2020-04-22,10:11:12,Wednesday,-36.85462372586435,174.76632585614962,22.5,0.99
2020-04-22,10:11:24,Wednesday,-36.85462030133264,174.76631738021717,22.6,0.99
2020-04-22,10:11:36,Wednesday,-36.85463912538395,174.76624700118555,22.5,0.99
2020-04-22,10:11:48,Wednesday,-36.85465986630392,174.76620461855342,22.4,0.99
2020-04-22,10:12:00,Wednesday,-36.85468293856779,174.76615076776181,22.2,0.99
2020-04-22,10:12:12,Wednesday,-36.85466930231455,174.76622050596143,22.2,0.99
2020-04-22,10:12:24,Wednesday,-36.85474940326104,174.76627129931143,22.4,0.99
2020-04-22,10:12:36,Wednesday,-36.854810319030804,174.76622242857815,22.4,0.99
2020-04-22,10:12:48,Wednesday,-36.85484374283095,174.76613590800181,22.5,0.99
2020-04-22,10:13:00,Wednesday,-36.854786265199145,174.76618018782673,22.2,0.99
2020-04-22,10:13:12,Wednesday,-36.85478955047017,174.76618214705442,22.1,0.99
2020-04-22,10:13:24,Wednesday,-36.854689634230716,174.76617875374112,22.4,0.99
2020-04-22,10:13:36,Wednesday,-36.8547026468469,174.7661897022556,22.3,0.99
2020-04-22,10:13:48,Wednesday,-36.8547377814534,174.76622693689643,22.3,0.99
2020-04-22,10:14:00,Wednesday,-36.8548003546586,174.76631251033174,22.3,0.99
2020-04-22,10:14:12,Wednesday,-36.85487538144498,174.76624169247862,22.1,0.99
2020-04-22,10:14:24,Wednesday,-36.8548247468867,174.76629210613882,22.5,0.99
2020-04-22,10:14:36,Wednesday,-36.8548529196513,174.7661978067785,22.4,0.99
2020-04-22,10:14:48,Wednesday,-36.854824183245505,174.7661981897881,22.5,0.99
2020-04-22,10:15:00,Wednesday,-36.85483253668216,174.76621745259126,22.0,0.99
2020-04-22,10:15:12,Wednesday,-36.85483398192437,174.76618121805294,22.4,0.99
2020-04-22,10:15:24,Wednesday,-36.854887610008355,174.76627096721012,22.4,0.99
2020-04-22,10:15:36,Wednesday,-36.85494913448253,174.76624141172496,22.2,0.99
2020-04-22,10:15:48,Wednesday,-36.85502527829167,174.7663213897879,22.0,0.99
2020-04-22,10:16:00,Wednesday,-36.85504363839493,174.76622709102503,22.5,0.99
2020-04-22,10:16:12,Wednesday,-36.85512944892682,174.76631534075727,22.2,0.99
2020-04-22,10:16:24,Wednesday,-36.85512532565599,174.76627895319723,22.0,0.99
2020-04-22,10:16:36,Wednesday,-36.85510869448721,174.7662785955453,22.3,0.99
2020-04-22,10:16:48,Wednesday,-36.85519811587805,174.76630764186257,22.0,0.99
2020-04-22,10:17:00,Wednesday,-36.85521491735172,174.76627080281497,22.5,0.99
2020-04-22,10:17:12,Wednesday,-36.855312068954724,174.76624756778534,22.1,0.99
2020-04-22,10:17:24,Wednesday,-36.85531256384754,174.76616034087348,22.2,0.99
2020-04-22,10:17:36,Wednesday,-36.85540906227171,174.76607995588074,22.5,0.99
2020-04-22,10:17:48,Wednesday,-36.85548735223385,174.76615912543582,22.2,0.99
2020-04-22,10:18:00,Wednesday,-36.85557741575705,174.76621126496988,22.1,0.99
2020-04-22,10:18:12,Wednesday,-36.85552178076902,174.76630195034966,22.0,0.99
2020-04-22,10:18:24,Wednesday,-36.85550329970494,174.7662466815244,22.3,0.99
2020-04-22,10:18:36,Wednesday,-36.855540342677244,174.766312392824,22.1,0.99
2020-04-22,10:18:48,Wednesday,-36.855544178608966,174.76638824651167,22.2,0.99
2020-04-22,10:19:00,Wednesday,-36.85552292663234,174.7664249366924,22.1,0.99
2020-04-22,10:19:12,Wednesday,-36.855577546146584,174.76637125328702,22.4,0.99
2020-04-22,10:19:24,Wednesday,-36.85548446370977,174.76629650331375,22.2,0.99
2020-04-22,10:19:36,Wednesday,-36.85558441434164,174.76621627804778,22.4,0.99
2020-04-22,10:19:48,Wednesday,-36.85556033422204,174.76627082306547,22.3,0.99
2020-04-22,10:20:00,Wednesday,-36.855587393592806,174.7663497461229,22.5,0.99
2020-04-22,10:20:12,Wednesday,-36.85565253817593,174.7663359921796,22.1,0.99
2020-04-22,10:20:24,Wednesday,-36.855687803275465,174.76639260453143,22.4,0.99
2020-04-22,10:20:36,Wednesday,-36.855724829495,174.76634948154293,22.1,0.99
2020-04-22,10:20:48,Wednesday,-36.85563518848333,174.76644566866102,22.5,0.99
2020-04-22,10:21:00,Wednesday,-36.8556554063402,174.76640638036312,22.5,0.99
2020-04-22,10:21:12,Wednesday,-36.85574349912944,174.76634806545258,22.1,0.99
2020-04-22,10:21:24,Wednesday,-36.85570409903184,174.76637601490637,22.3,0.99
2020-04-22,10:21:36,Wednesday,-36.85578147826843,174.7662788629804,22.2,0.99
2020-04-22,10:21:48,Wednesday,-36.85578372539118,174.7661933758466,22.2,0.99
2020-04-22,10:22:00,Wednesday,-36.855786755610566,174.76625636100553,22.1,0.99
2020-04-22,10:22:12,Wednesday,-36.855820300861375,174.76623302338055,22.4,0.99
2020-04-22,10:22:24,Wednesday,-36.85585903580097,174.76615034073762,22.5,0.99
2020-04-22,10:22:36,Wednesday,-36.85579814486756,174.76612737893808,22.1,0.99
2020-04-22,10:22:48,Wednesday,-36.855704385332764,174.76620753800415,22.0,0.99
2020-04-22,10:23:00,Wednesday,-36.85564851017692,174.7662216695843,22.0,0.99
2020-04-22,10:23:12,Wednesday,-36.85563811886493,174.76612932736128,22.6,0.99
2020-04-22,10:23:24,Wednesday,-36.855724294171964,174.76616451530967,22.1,0.99
2020-04-22,10:23:36,Wednesday,-36.85563534674381,174.76612573459488,22.3,0.99
2020-04-22,10:23:48,Wednesday,-36.85564102266981,174.76618151937785,22.4,0.99
2020-04-22,10:24:00,Wednesday,-36.85554669077967,174.76620269955458,22.5,0.99
2020-04-22,10:24:12,Wednesday,-36.85552390088733,174.76610386343341,22.6,0.99
2020-04-22,10:24:24,Wednesday,-36.8555867241806,174.7660670703556,22.4,0.99
2020-04-22,10:24:36,Wednesday,-36.85555320389212,174.76611843165855,22.4,0.99
2020-04-22,10:24:48,Wednesday,-36.85551372807132,174.76607769965906,22.3,0.99
2020-04-22,10:25:00,Wednesday,-36.85541850090796,174.76604903750882,22.2,0.99
2020-04-22,10:25:12,Wednesday,-36.85547497461468,174.76613280984247,22.4,0.99
2020-04-22,10:25:24,Wednesday,-36.85556864256177,174.76614499342608,22.5,0.99
2020-04-22,10:25:36,Wednesday,-36.855618214572985,174.76621351946918,22.1,0.99
2020-04-22,10:25:48,Wednesday,-36.85558568914596,174.76613576527075,22.5,0.99
2020-04-22,10:26:00,Wednesday,-36.85564495175557,174.76608465382006,22.1,0.99
2020-04-22,10:26:12,Wednesday,-36.85566519652518,174.76606550833515,22.4,0.99
2020-04-22,10:26:24,Wednesday,-36.85571704598176,174.76606223396985,22.3,0.99
2020-04-22,10:26:36,Wednesday,-36.855804511321075,174.76605157635024,22.3,0.99
2020-04-22,10:26:48,Wednesday,-36.85573840412746,174.76613067824877,22.0,0.99
2020-04-22,10:27:00,Wednesday,-36.855657020165026,174.7661378249979,22.1,0.99
2020-04-22,10:27:12,Wednesday,-36.85573434728792,174.76615401993075,22.2,0.99
2020-04-22,10:27:24,Wednesday,-36.855702456870496,174.76610055267466,22.4,0.99
2020-04-22,10:27:36,Wednesday,-36.85572730637927,174.76606694548562,22.1,0.99
2020-04-22,10:27:48,Wednesday,-36.85569009745296,174.76604589337353,22.1,0.99
2020-04-22,10:28:00,Wednesday,-36.85559869570649,174.76605716559806,22.2,0.99
2020-04-22,10:28:12,Wednesday,-36.85550394976245,174.7660875816468,22.2,0.99
2020-04-22,10:28:24,Wednesday,-36.85546003418328,174.76602910996846,22.1,0.99
2020-04-22,10:28:36,Wednesday,-36.8555523309927,174.76599041365333,22.1,0.99
2020-04-22,10:28:48,Wednesday,-36.85552883169733,174.76595782848347,22.2,0.99
2020-04-22,10:29:00,Wednesday,-36.855614078811215,174.76586782652942,22.1,0.99
2020-04-22,10:29:12,Wednesday,-36.855705893351335,174.76596648663335,22.2,0.99
2020-04-22,10:29:24,Wednesday,-36.8557481238654,174.76602489414446,22.5,0.99
2020-04-22,10:29:36,Wednesday,-36.85579384636358,174.76600362882246,22.0,0.99
2020-04-22,10:29:48,Wednesday,-36.85577607547837,174.76600814438586,22.1,0.99
2020-04-22,10:30:00,Wednesday,-36.855727344962766,174.7659521651079,22.1,0.99
2020-04-22,10:30:12,Wednesday,-36.85566767210667,174.76590602144324,22.5,0.99
2020-04-22,10:30:24,Wednesday,-36.85567545172931,174.7659420469714,22.4,0.99
2020-04-22,10:30:36,Wednesday,-36.855662201343755,174.7659475268892,22.1,0.99
2020-04-22,10:30:48,Wednesday,-36.855620726460174,174.76586399588174,22.3,0.99
2020-04-22,10:31:00,Wednesday,-36.85563976951696,174.7658318584355,22.6,0.99
2020-04-22,10:31:12,Wednesday,-36.855691830392885,174.7658602132886,22.1,0.99
2020-04-22,10:31:24,Wednesday,-36.855646982593775,174.7659005120902,22.4,0.99
2020-04-22,10:31:36,Wednesday,-36.855689246961674,174.76593736424206,22.3,0.99
2020-04-22,10:31:48,Wednesday,-36.85564046733369,174.76593731046322,22.5,0.99
2020-04-22,10:32:00,Wednesday,-36.85570583406223,174.76602180872734,22.0,0.99
2020-04-22,10:32:12,Wednesday,-36.85572607036412,174.76599787126676,22.3,0.99
2020-04-22,10:32:24,Wednesday,-36.85569494232882,174.76595371163975,22.0,0.99
2020-04-23,09:30:00,Thursday,-36.848265,174.748519,20.1,0.99
2020-04-23,09:30:12,Thursday,-36.84820856448157,174.74842141408269,20.5,0.99
2020-04-23,09:30:24,Thursday,-36.848151234950556,174.74845625380027,20.6,0.99
2020-04-23,09:30:36,Thursday,-36.84812939422174,174.74842124699026,20.3,0.99
2020-04-23,09:30:48,Thursday,-36.84811160659657,174.748446722887,20.1,0.99
2020-04-23,09:31:00,Thursday,-36.848138839430796,174.74849347862147,20.1,0.99
2020-04-23,09:31:12,Thursday,-36.84815067679558,174.74847900174902,20.6,0.99
2020-04-23,09:31:24,Thursday,-36.84817422961441,174.748429124018,20.3,0.99
2020-04-23,09:31:36,Thursday,-36.84824033418742,174.74845242482155,20.3,0.99
2020-04-23,09:31:48,Thursday,-36.848315131280806,174.74844231752004,20.6,0.99
2020-04-23,09:32:00,Thursday,-36.848264707894316,174.7485316204953,20.5,0.99
2020-04-23,09:32:12,Thursday,-36.84826712860039,174.74859657026698,20.4,0.99
2020-04-23,09:32:24,Thursday,-36.84824416787518,174.74867979652853,20.5,0.99
2020-04-23,09:32:36,Thursday,-36.84826335703677,174.74877334858348,20.4,0.99
2020-04-23,09:32:48,Thursday,-36.84832784177137,174.74867875195753,20.5,0.99
2020-04-23,09:33:00,Thursday,-36.848392957192544,174.74865778428187,20.1,0.99
2020-04-23,09:33:12,Thursday,-36.84843981134078,174.74873182604557,20.1,0.99
2020-04-23,09:33:24,Thursday,-36.84839866735571,174.7487673650169,20.5,0.99
2020-04-23,09:33:36,Thursday,-36.84834588586446,174.74867033141882,20.3,0.99
2020-04-23,09:33:48,Thursday,-36.84835711760538,174.74870789019855,20.5,0.99
2020-04-23,09:34:00,Thursday,-36.8483201589267,174.748635083175,20.4,0.99
2020-04-23,09:34:12,Thursday,-36.848268227061006,174.748715989424,20.6,0.99
2020-04-23,09:34:24,Thursday,-36.84822419969442,174.74867115724768,20.1,0.99
2020-04-23,09:34:36,Thursday,-36.84832222305944,174.7486690813519,20.3,0.99
2020-04-23,09:34:48,Thursday,-36.84841725668179,174.74871840584225,20.5,0.99
2020-04-23,09:35:00,Thursday,-36.84849561760915,174.74876403860014,20.4,0.99
2020-04-23,09:35:12,Thursday,-36.84850064825703,174.74870527542652,20.5,0.99
2020-04-23,09:35:24,Thursday,-36.848442552481615,174.7487208253461,20.0,0.99
2020-04-23,09:35:36,Thursday,-36.848517170373235,174.74881069906297,20.2,0.99
2020-04-23,09:35:48,Thursday,-36.84842164578596,174.7488394642076,20.4,0.99
2020-04-23,09:36:00,Thursday,-36.84849790803732,174.7488623159403,20.6,0.99
2020-04-23,09:36:12,Thursday,-36.848469067112454,174.74881061723664,20.3,0.99
2020-04-23,09:36:24,Thursday,-36.848400870221134,174.7487301589682,20.3,0.99
2020-04-23,09:36:36,Thursday,-36.848398532418315,174.7487860379983,20.2,0.99
2020-04-23,09:36:48,Thursday,-36.848443946591836,174.7487372167001,20.3,0.99
2020-04-23,09:37:00,Thursday,-36.84836661012467,174.74866225320815,20.1,0.99
2020-04-23,09:37:12,Thursday,-36.84833408321606,174.7486063509456,20.6,0.99
2020-04-23,09:37:24,Thursday,-36.848245376647974,174.74869349741874,20.5,0.99
2020-04-23,09:37:36,Thursday,-36.84828223002068,174.74877522596557,20.2,0.99
2020-04-23,09:37:48,Thursday,-36.848296820922876,174.7487245604413,20.2,0.99
2020-04-23,09:38:00,Thursday,-36.84821234958652,174.74880889024539,20.0,0.99
2020-04-23,09:38:12,Thursday,-36.84814447253676,174.74879951500307,20.4,0.99
2020-04-23,09:38:24,Thursday,-36.84814202224607,174.74876706807956,20.6,0.99
2020-04-23,09:38:36,Thursday,-36.848162459880164,174.7486977205639,20.4,0.99
2020-04-23,09:38:48,Thursday,-36.84809977578194,174.74861767697195,20.6,0.99
2020-04-23,09:39:00,Thursday,-36.848119986600835,174.7486508399352,20.6,0.99
2020-04-23,09:39:12,Thursday,-36.84811472829064,174.7485589692875,20.3,0.99
2020-04-23,09:39:24,Thursday,-36.84812742025843,174.74861704217145,20.6,0.99
2020-04-23,09:39:36,Thursday,-36.8480576707624,174.74860428829882,20.1,0.99
2020-04-23,09:39:48,Thursday,-36.84800702083148,174.74870108810202,20.5,0.99
2020-04-23,09:40:00,Thursday,-36.84801134364501,174.7487610146984,20.4,0.99
2020-04-23,09:40:12,Thursday,-36.84799804001222,174.74870570054458,20.0,0.99
2020-04-23,09:40:24,Thursday,-36.84806506122613,174.74870075209594,20.5,0.99
2020-04-23,09:40:36,Thursday,-36.8480064351284,174.7486108583212,20.1,0.99
2020-04-23,09:40:48,Thursday,-36.848068056443864,174.74851495295516,20.2,0.99
2020-04-23,09:41:00,Thursday,-36.84805960963831,174.74843074989622,20.5,0.99
2020-04-23,09:41:12,Thursday,-36.848064557604665,174.74850973359722,20.1,0.99
2020-04-23,09:41:24,Thursday,-36.848093435512105,174.74851062068902,20.5,0.99
2020-04-23,09:41:36,Thursday,-36.84803770676557,174.7485072438066,20.1,0.99
2020-04-23,09:41:48,Thursday,-36.848094732638955,174.74846738924097,20.4,0.99
2020-04-23,09:42:00,Thursday,-36.84816706688373,174.74843983654864,20.2,0.99
2020-04-23,09:42:12,Thursday,-36.84812961634585,174.7484479540138,20.5,0.99
2020-04-23,09:42:24,Thursday,-36.84802993551154,174.74840601241186,20.0,0.99
2020-04-23,09:42:36,Thursday,-36.84804665579837,174.74843720705488,20.2,0.99
2020-04-23,09:42:48,Thursday,-36.8479877895763,174.74836810797706,20.2,0.99
2020-04-23,09:43:00,Thursday,-36.84789393674476,174.7483711566431,20.1,0.99
2020-04-23,09:43:12,Thursday,-36.8478759548327,174.74829803801316,20.1,0.99
2020-04-23,09:43:24,Thursday,-36.8479544914027,174.74826608240429,20.3,0.99
2020-04-23,09:43:36,Thursday,-36.848016977264066,174.7483252240944,20.4,0.99
2020-04-23,09:43:48,Thursday,-36.848110334671766,174.74830257839426,20.2,0.99
2020-04-23,09:44:00,Thursday,-36.84814142655626,174.7482161843766,20.6,0.99
2020-04-23,09:44:12,Thursday,-36.84805366546446,174.7482236345577,20.3,0.99
2020-04-23,09:44:24,Thursday,-36.84802365227021,174.74825477608587,20.2,0.99
2020-04-23,09:44:36,Thursday,-36.84800286524258,174.74817934146043,20.4,0.99
2020-04-23,09:44:48,Thursday,-36.848090093850935,174.7482112394616,20.2,0.99
2020-04-23,09:45:00,Thursday,-36.84813535393984,174.74816645909084,20.2,0.99
2020-04-23,09:45:12,Thursday,-36.84806291072952,174.7481108184586,20.1,0.99
2020-04-23,09:45:24,Thursday,-36.84809366367618,174.74807496188254,20.3,0.99
2020-04-23,09:45:36,Thursday,-36.848172663341046,174.7481583916775,20.0,0.99
2020-04-23,09:45:48,Thursday,-36.84810150426754,174.74814199389408,20.3,0.99
2020-04-23,09:46:00,Thursday,-36.848054019776306,174.7480890517265,20.0,0.99
2020-04-23,09:46:12,Thursday,-36.848011319319184,174.7480515623623,20.5,0.99
2020-04-23,09:46:24,Thursday,-36.84799728075166,174.74798510440863,20.1,0.99
2020-04-23,09:46:36,Thursday,-36.848059932437614,174.747976262687,20.5,0.99
2020-04-23,09:46:48,Thursday,-36.84814730652924,174.7479210791176,20.4,0.99
2020-04-23,09:47:00,Thursday,-36.84820982228344,174.74800466201302,20.5,0.99
2020-04-23,09:47:12,Thursday,-36.84819519864546,174.74795127785322,20.2,0.99
2020-04-23,09:47:24,Thursday,-36.848251195289414,174.74800262162714,20.6,0.99
2020-04-23,09:47:36,Thursday,-36.848195746821325,174.74808289051472,20.3,0.99
2020-04-23,09:47:48,Thursday,-36.848170032084724,174.7480746999029,20.2,0.99
2020-04-23,09:48:00,Thursday,-36.84808431706962,174.74811623221044,20.1,0.99
2020-04-23,09:48:12,Thursday,-36.84808330483579,174.7480973645935,20.0,0.99
2020-04-23,09:48:24,Thursday,-36.84809023036174,174.7481100946809,20.2,0.99
2020-04-23,09:48:36,Thursday,-36.84811940674708,174.74815673322797,20.6,0.99
2020-04-23,09:48:48,Thursday,-36.8482033688291,174.74819042499087,20.3,0.99
2020-04-23,09:49:00,Thursday,-36.84827031188896,174.74816402329358,20.2,0.99
2020-04-23,09:49:12,Thursday,-36.84822296412339,174.74817382864148,20.6,0.99
2020-04-23,09:49:24,Thursday,-36.84812888952341,174.74826868854115,20.2,0.99
2020-04-23,09:49:36,Thursday,-36.848225395540474,174.7482013134895,20.1,0.99
2020-04-23,09:49:48,Thursday,-36.848304950744605,174.7482495406506,20.5,0.99
2020-04-23,09:50:00,Thursday,-36.84822932318875,174.74817881205558,20.4,0.99
2020-04-23,09:50:12,Thursday,-36.848316767209035,174.74811280369715,20.5,0.99
2020-04-23,09:50:24,Thursday,-36.84839828766954,174.74816933985306,20.3,0.99
2020-04-23,09:50:36,Thursday,-36.84842353286718,174.74810948328175,20.5,0.99
2020-04-23,09:50:48,Thursday,-36.84848935215681,174.74813319108685,20.5,0.99
2020-04-23,09:51:00,Thursday,-36.84849354810186,174.74811741593322,20.3,0.99
2020-04-23,09:51:12,Thursday,-36.848542103413415,174.74812681460256,20.5,0.99
2020-04-23,09:51:24,Thursday,-36.84855596660037,174.7481390840809,20.0,0.99
2020-04-23,09:51:36,Thursday,-36.848503594117446,174.74808402799616,20.4,0.99
2020-04-23,09:51:48,Thursday,-36.84840877109938,174.74808069824584,20.4,0.99
2020-04-23,09:52:00,Thursday,-36.848347868174656,174.74817927748555,20.1,0.99
2020-04-23,09:52:12,Thursday,-36.84832767998634,174.74824168746423,20.4,0.99
2020-04-23,09:52:24,Thursday,-36.848390792095415,174.74814911948965,20.1,0.99
2020-04-23,09:52:36,Thursday,-36.84837067614725,174.74810417614628,20.3,0.99
2020-04-23,09:52:48,Thursday,-36.84843128979672,174.74803261060435,20.2,0.99
2020-04-23,09:53:00,Thursday,-36.848367305353385,174.74800340343646,20.5,0.99
2020-04-23,09:53:12,Thursday,-36.84837402162713,174.74805326574258,20.5,0.99
2020-04-23,09:53:24,Thursday,-36.84845279771293,174.74810472477546,20.2,0.99
2020-04-23,09:53:36,Thursday,-36.848500160807916,174.74815599063854,20.5,0.99
2020-04-23,09:53:48,Thursday,-36.84855361612937,174.7481767771965,20.0,0.99
2020-04-23,09:54:00,Thursday,-36.84851063598057,174.74816649982426,20.3,0.99
2020-04-23,09:54:12,Thursday,-36.84845093445555,174.74810724634023,20.5,0.99
2020-04-23,09:54:24,Thursday,-36.84840792073152,174.74812723305888,20.5,0.99
2020-04-23,09:54:36,Thursday,-36.84849913133164,174.74816200470215,20.0,0.99
2020-04-23,09:54:48,Thursday,-36.84855843711772,174.74818769207826,20.3,0.99
2020-04-23,09:55:00,Thursday,-36.848534241797985,174.74826856668318,20.3,0.99
2020-04-23,09:55:12,Thursday,-36.84859189376892,174.7482069475052,20.2,0.99
2020-04-23,09:55:24,Thursday,-36.848591458762726,174.74823227184694,20.1,0.99
2020-04-23,09:55:36,Thursday,-36.84857877464538,174.74813380541002,20.6,0.99
2020-04-23,09:55:48,Thursday,-36.848515683706935,174.7480994916743,20.2,0.99
2020-04-23,09:56:00,Thursday,-36.84860217078599,174.74810438794472,20.2,0.99
2020-04-23,09:56:12,Thursday,-36.848547722748265,174.74804082358816,20.2,0.99
2020-04-23,09:56:24,Thursday,-36.848595940949835,174.74809803435184,20.6,0.99
2020-04-23,09:56:36,Thursday,-36.8486582813432,174.74812827261565,20.6,0.99
2020-04-23,09:56:48,Thursday,-36.848741799071306,174.74820167880708,20.2,0.99
2020-04-23,09:57:00,Thursday,-36.84872314346773,174.74823736542322,20.0,0.99
2020-04-23,09:57:12,Thursday,-36.848794122915486,174.74814896393855,20.0,0.99
2020-04-23,09:57:24,Thursday,-36.848771001862424,174.74811195844615,20.2,0.99
2020-04-23,09:57:36,Thursday,-36.84871429306348,174.74805012782164,20.3,0.99
2020-04-23,09:57:48,Thursday,-36.84866754045455,174.74811645649646,20.6,0.99
2020-04-23,09:58:00,Thursday,-36.84862642907475,174.74821499475814,20.5,0.99
2020-04-23,09:58:12,Thursday,-36.848548666926774,174.7481460904311,20.4,0.99
2020-04-23,09:58:24,Thursday,-36.84857421211121,174.74805723324224,20.5,0.99
2020-04-23,09:58:36,Thursday,-36.84861076776879,174.74803297717762,20.5,0.99
2020-04-23,09:58:48,Thursday,-36.848511283308305,174.74809751393823,20.1,0.99
2020-04-23,09:59:00,Thursday,-36.848474581648546,174.74814266652825,20.1,0.99
2020-04-23,09:59:12,Thursday,-36.84843699889941,174.74811169370233,20.5,0.99
2020-04-23,09:59:24,Thursday,-36.84851847435476,174.7481108358722,20.5,0.99
2020-04-23,09:59:36,Thursday,-36.84848644490564,174.7480900990723,20.5,0.99
2020-04-23,09:59:48,Thursday,-36.848400166706625,174.74810422174735,20.5,0.99
2020-04-23,10:00:00,Thursday,-36.848400525266264,174.7480522036262,20.5,0.99
2020-04-23,10:00:12,Thursday,-36.84844494506072,174.74799310503684,20.3,0.99
2020-04-23,10:00:24,Thursday,-36.848399032248665,174.74797032426864,20.6,0.99
2020-04-23,10:00:36,Thursday,-36.84844725688164,174.74796458977238,20.2,0.99
2020-04-23,10:00:48,Thursday,-36.84846588147351,174.7479424341453,20.2,0.99
2020-04-23,10:01:00,Thursday,-36.84848652222304,174.7480380211761,20.2,0.99
2020-04-23,10:01:12,Thursday,-36.84857263054532,174.74798034575437,20.6,0.99
2020-04-23,10:01:24,Thursday,-36.84848147935031,174.7480782629228,20.4,0.99
2020-04-23,10:01:36,Thursday,-36.84841713311309,174.74805085799917,20.0,0.99
2020-04-23,10:01:48,Thursday,-36.84850090952323,174.74808271406732,20.2,0.99
2020-04-23,10:02:00,Thursday,-36.84855475259319,174.7480991670072,20.5,0.99
2020-04-23,10:02:12,Thursday,-36.84849071785993,174.74807362762408,20.6,0.99
2020-04-23,10:02:24,Thursday,-36.84844670040023,174.74802248812475,20.3,0.99
2020-04-23,10:02:36,Thursday,-36.84843233283175,174.7479758091932,20.5,0.99
2020-04-23,10:02:48,Thursday,-36.84840454056744,174.7479633878505,20.6,0.99
2020-04-23,10:03:00,Thursday,-36.84837447117765,174.74804261708817,20.3,0.99
2020-04-23,10:03:12,Thursday,-36.84828004560491,174.7480081845039,20.4,0.99
2020-04-23,10:03:24,Thursday,-36.848323818120214,174.7480045342746,20.5,0.99
2020-04-23,10:03:36,Thursday,-36.848399215605006,174.74803811116766,20.3,0.99
2020-04-23,10:03:48,Thursday,-36.84830809334369,174.74812769197135,20.3,0.99
2020-04-23,10:04:00,Thursday,-36.84831109624858,174.74810294211483,20.2,0.99
2020-04-23,10:04:12,Thursday,-36.84826503819629,174.74811017503512,20.5,0.99
2020-04-23,10:04:24,Thursday,-36.84827153508068,174.74813504272427,20.4,0.99
2020-04-23,10:04:36,Thursday,-36.84823896317387,174.74813849038472,20.0,0.99
2020-04-23,10:04:48,Thursday,-36.84821070810642,174.74822825513974,20.3,0.99
2020-04-23,10:05:00,Thursday,-36.848290867350194,174.74818401609198,20.4,0.99
2020-04-23,10:05:12,Thursday,-36.84831730167965,174.7481003527365,20.2,0.99
2020-04-23,10:05:24,Thursday,-36.8483229063981,174.74816962354282,20.3,0.99
2020-04-23,10:05:36,Thursday,-36.84837214973435,174.74820702299562,20.2,0.99
2020-04-23,10:05:48,Thursday,-36.84839671576126,174.7482810402723,20.5,0.99
2020-04-23,10:06:00,Thursday,-36.84841272190473,174.7483123524784,20.6,0.99
2020-04-23,10:06:12,Thursday,-36.84840553588948,174.74826970816994,20.5,0.99
2020-04-23,10:06:24,Thursday,-36.84839769702359,174.7482230027099,20.5,0.99
2020-04-23,10:06:36,Thursday,-36.848343168152184,174.74829140184042,20.3,0.99
2020-04-23,10:06:48,Thursday,-36.84842247568694,174.7482943733929,20.3,0.99
2020-04-23,10:07:00,Thursday,-36.84844119700534,174.74831707675412,20.6,0.99
2020-04-23,10:07:12,Thursday,-36.84836791032164,174.74837651526067,20.4,0.99
2020-04-23,10:07:24,Thursday,-36.848366864843904,174.7483475498372,20.6,0.99
2020-04-23,10:07:36,Thursday,-36.84831063378793,174.7483137256636,20.3,0.99
2020-04-23,10:07:48,Thursday,-36.84838767627982,174.74821444182942,20.3,0.99
2020-04-23,10:08:00,Thursday,-36.84836435549923,174.7481558112341,20.5,0.99
2020-04-23,10:08:12,Thursday,-36.848433502764934,174.74806415312577,20.1,0.99
2020-04-23,10:08:24,Thursday,-36.848523669036354,174.74806647176842,20.6,0.99
2020-04-23,10:08:36,Thursday,-36.848552626859245,174.74799047416977,20.5,0.99
2020-04-23,10:08:48,Thursday,-36.84853731653462,174.74807420146865,20.3,0.99
2020-04-23,10:09:00,Thursday,-36.84851764926788,174.74815495507974,20.4,0.99
2020-04-23,10:09:12,Thursday,-36.84858940213912,174.748110314509,20.5,0.99
2020-04-23,10:09:24,Thursday,-36.848668137217416,174.74810757391685,20.0,0.99
2020-04-23,10:09:36,Thursday,-36.84858271102483,174.7481749580003,20.5,0.99
2020-04-23,10:09:48,Thursday,-36.84856499068124,174.74826198175018,20.5,0.99
2020-04-23,10:10:00,Thursday,-36.84854459567847,174.74820955033874,20.4,0.99
2020-04-23,10:10:12,Thursday,-36.848587803300084,174.74814110504917,20.2,0.99
